distance,path_loss,env,path_loss.1,env
1296.027874,126.7080618,0,163.0997523,1
1297.027852,126.715096,0,163.1115764,1
1298.027831,126.7221247,0,163.1233914,1
1299.02781,126.729148,0,163.1351973,1
1300.027788,126.736166,0,163.1469941,1
1301.027767,126.7431785,0,163.1587818,1
1302.027745,126.7501856,0,163.1705605,1
1303.027724,126.7571874,0,163.1823301,1
1304.027703,126.7641838,0,163.1940907,1
1305.027682,126.7711748,0,163.2058423,1
1306.027661,126.7781605,0,163.2175849,1
1307.027639,126.7851408,0,163.2293185,1
1308.027618,126.7921158,0,163.2410431,1
1309.027597,126.7990855,0,163.2527588,1
1310.027576,126.8060498,0,163.2644655,1
1311.027555,126.8130088,0,163.2761633,1
1312.027534,126.8199626,0,163.2878522,1
1313.027513,126.826911,0,163.2995321,1
1314.027492,126.8338541,0,163.3112032,1
1315.027471,126.840792,0,163.3228654,1
1316.02745,126.8477245,0,163.3345187,1
1317.027429,126.8546518,0,163.3461632,1
1318.027409,126.8615739,0,163.3577989,1
1319.027388,126.8684907,0,163.3694257,1
1320.027367,126.8754023,0,163.3810437,1
1321.027346,126.8823086,0,163.3926529,1
1322.027326,126.8892097,0,163.4042533,1
1323.027305,126.8961056,0,163.415845,1
1324.027284,126.9029963,0,163.4274279,1
1325.027264,126.9098817,0,163.439002,1
1326.027243,126.916762,0,163.4505674,1
1327.027223,126.9236371,0,163.4621241,1
1328.027202,126.930507,0,163.4736721,1
1329.027182,126.9373718,0,163.4852114,1
1330.027161,126.9442313,0,163.4967421,1
1331.027141,126.9510858,0,163.508264,1
1332.027121,126.957935,0,163.5197773,1
1333.0271,126.9647792,0,163.531282,1
1334.02708,126.9716182,0,163.5427781,1
1335.02706,126.9784521,0,163.5542655,1
1336.027039,126.9852808,0,163.5657443,1
1337.027019,126.9921045,0,163.5772146,1
1338.026999,126.998923,0,163.5886762,1
1339.026979,127.0057365,0,163.6001293,1
1340.026959,127.0125449,0,163.6115739,1
1341.026939,127.0193482,0,163.6230099,1
1342.026919,127.0261464,0,163.6344374,1
1343.026898,127.0329396,0,163.6458564,1
1344.026878,127.0397277,0,163.6572668,1
1345.026858,127.0465107,0,163.6686688,1
1346.026839,127.0532887,0,163.6800624,1
1347.026819,127.0600617,0,163.6914474,1
1348.026799,127.0668297,0,163.702824,1
1349.026779,127.0735926,0,163.7141922,1
1350.026759,127.0803505,0,163.725552,1
1351.026739,127.0871035,0,163.7369033,1
1352.026719,127.0938514,0,163.7482463,1
1353.0267,127.1005943,0,163.7595808,1
1354.02668,127.1073323,0,163.770907,1
1355.02666,127.1140653,0,163.7822248,1
1356.026641,127.1207933,0,163.7935343,1
1357.026621,127.1275163,0,163.8048354,1
1358.026601,127.1342344,0,163.8161282,1
1359.026582,127.1409476,0,163.8274128,1
1360.026562,127.1476558,0,163.838689,1
1361.026543,127.1543591,0,163.8499569,1
1362.026523,127.1610575,0,163.8612165,1
1363.026504,127.1677509,0,163.8724679,1
1364.026484,127.1744395,0,163.883711,1
1365.026465,127.1811231,0,163.8949459,1
1366.026446,127.1878019,0,163.9061725,1
1367.026426,127.1944757,0,163.917391,1
1368.026407,127.2011447,0,163.9286012,1
1369.026388,127.2078088,0,163.9398033,1
1370.026368,127.2144681,0,163.9509972,1
1371.026349,127.2211225,0,163.9621829,1
1372.02633,127.227772,0,163.9733604,1
1373.026311,127.2344167,0,163.9845298,1
1374.026292,127.2410565,0,163.9956911,1
1375.026272,127.2476915,0,164.0068442,1
1376.026253,127.2543217,0,164.0179893,1
1377.026234,127.2609471,0,164.0291262,1
1378.026215,127.2675677,0,164.0402551,1
1379.026196,127.2741835,0,164.0513759,1
1380.026177,127.2807944,0,164.0624886,1
1381.026158,127.2874006,0,164.0735933,1
1382.026139,127.294002,0,164.0846899,1
1383.026121,127.3005987,0,164.0957786,1
1384.026102,127.3071905,0,164.1068592,1
1385.026083,127.3137776,0,164.1179318,1
1386.026064,127.32036,0,164.1289964,1
1387.026045,127.3269376,0,164.140053,1
1388.026026,127.3335104,0,164.1511017,1
1389.026008,127.3400786,0,164.1621424,1
1390.025989,127.346642,0,164.1731752,1
1391.02597,127.3532006,0,164.1842,1
1392.025952,127.3597546,0,164.1952169,1
1393.025933,127.3663039,0,164.2062259,1
1394.025914,127.3728484,0,164.217227,1
1395.025896,127.3793883,0,164.2282202,1
1396.025877,127.3859235,0,164.2392055,1
1397.025859,127.392454,0,164.250183,1
1398.02584,127.3989798,0,164.2611526,1
1399.025822,127.405501,0,164.2721143,1
1400.025803,127.4120175,0,164.2830683,1
1401.025785,127.4185293,0,164.2940144,1
1402.025767,127.4250365,0,164.3049527,1
1403.025748,127.4315391,0,164.3158832,1
1404.02573,127.438037,0,164.3268059,1
1405.025712,127.4445303,0,164.3377209,1
1406.025693,127.451019,0,164.348628,1
1407.025675,127.4575031,0,164.3595275,1
1408.025657,127.4639826,0,164.3704191,1
1409.025639,127.4704574,0,164.3813031,1
1410.02562,127.4769277,0,164.3921793,1
1411.025602,127.4833934,0,164.4030478,1
1412.025584,127.4898545,0,164.4139086,1
1413.025566,127.496311,0,164.4247618,1
1414.025548,127.502763,0,164.4356072,1
1415.02553,127.5092104,0,164.446445,1
1416.025512,127.5156533,0,164.4572751,1
1417.025494,127.5220916,0,164.4680976,1
1418.025476,127.5285253,0,164.4789124,1
1419.025458,127.5349546,0,164.4897197,1
1420.02544,127.5413792,0,164.5005193,1
1421.025422,127.5477994,0,164.5113113,1
1422.025404,127.5542151,0,164.5220957,1
1423.025386,127.5606262,0,164.5328725,1
1424.025368,127.5670329,0,164.5436418,1
1425.025351,127.573435,0,164.5544035,1
1426.025333,127.5798327,0,164.5651577,1
1427.025315,127.5862259,0,164.5759043,1
1428.025297,127.5926145,0,164.5866434,1
1429.02528,127.5989988,0,164.5973749,1
1430.025262,127.6053785,0,164.608099,1
1431.025244,127.6117538,0,164.6188156,1
1432.025227,127.6181247,0,164.6295247,1
1433.025209,127.6244911,0,164.6402263,1
1434.025192,127.630853,0,164.6509204,1
1435.025174,127.6372105,0,164.6616071,1
1436.025156,127.6435636,0,164.6722864,1
1437.025139,127.6499123,0,164.6829582,1
1438.025121,127.6562566,0,164.6936226,1
1439.025104,127.6625964,0,164.7042795,1
1440.025087,127.6689318,0,164.7149291,1
1441.025069,127.6752629,0,164.7255713,1
1442.025052,127.6815895,0,164.7362061,1
1443.025034,127.6879118,0,164.7468335,1
1444.025017,127.6942297,0,164.7574536,1
1445.025,127.7005432,0,164.7680663,1
1446.024982,127.7068523,0,164.7786717,1
1447.024965,127.7131571,0,164.7892697,1
1448.024948,127.7194576,0,164.7998604,1
1449.024931,127.7257536,0,164.8104438,1
1450.024914,127.7320454,0,164.82102,1
1451.024896,127.7383328,0,164.8315888,1
1452.024879,127.7446158,0,164.8421503,1
1453.024862,127.7508946,0,164.8527046,1
1454.024845,127.757169,0,164.8632516,1
1455.024828,127.7634391,0,164.8737913,1
1456.024811,127.7697049,0,164.8843238,1
1457.024794,127.7759664,0,164.8948491,1
1458.024777,127.7822236,0,164.9053672,1
1459.02476,127.7884765,0,164.915878,1
1460.024743,127.7947252,0,164.9263817,1
1461.024726,127.8009695,0,164.9368781,1
1462.024709,127.8072096,0,164.9473674,1
1463.024692,127.8134454,0,164.9578495,1
1464.024675,127.819677,0,164.9683245,1
1465.024658,127.8259043,0,164.9787923,1
1466.024642,127.8321273,0,164.9892529,1
1467.024625,127.8383461,0,164.9997064,1
1468.024608,127.8445607,0,165.0101528,1
1469.024591,127.850771,0,165.0205921,1
1470.024575,127.8569771,0,165.0310243,1
1471.024558,127.863179,0,165.0414494,1
1472.024541,127.8693767,0,165.0518674,1
1473.024525,127.8755702,0,165.0622783,1
1474.024508,127.8817594,0,165.0726821,1
1475.024491,127.8879445,0,165.0830789,1
1476.024475,127.8941254,0,165.0934687,1
1477.024458,127.9003021,0,165.1038514,1
1478.024442,127.9064746,0,165.1142271,1
1479.024425,127.9126429,0,165.1245958,1
1480.024409,127.9188071,0,165.1349575,1
1481.024392,127.9249671,0,165.1453121,1
1482.024376,127.9311229,0,165.1556598,1
1483.024359,127.9372746,0,165.1660005,1
1484.024343,127.9434221,0,165.1763342,1
1485.024326,127.9495656,0,165.186661,1
1486.02431,127.9557048,0,165.1969808,1
1487.024294,127.96184,0,165.2072937,1
1488.024277,127.967971,0,165.2175997,1
1489.024261,127.9740979,0,165.2278987,1
1490.024245,127.9802207,0,165.2381908,1
1491.024229,127.9863393,0,165.248476,1
1492.024212,127.9924539,0,165.2587543,1
1493.024196,127.9985644,0,165.2690257,1
1494.02418,128.0046708,0,165.2792903,1
1495.024164,128.0107731,0,165.289548,1
1496.024148,128.0168713,0,165.2997988,1
1497.024131,128.0229654,0,165.3100427,1
1498.024115,128.0290555,0,165.3202799,1
1499.024099,128.0351415,0,165.3305102,1
1500.024083,128.0412235,0,165.3407336,1
1501.024067,128.0473014,0,165.3509503,1
1502.024051,128.0533753,0,165.3611602,1
1503.024035,128.0594451,0,165.3713632,1
1504.024019,128.0655108,0,165.3815595,1
1505.024003,128.0715726,0,165.391749,1
1506.023987,128.0776303,0,165.4019318,1
1507.023971,128.083684,0,165.4121077,1
1508.023955,128.0897337,0,165.422277,1
1509.02394,128.0957793,0,165.4324394,1
1510.023924,128.101821,0,165.4425952,1
1511.023908,128.1078587,0,165.4527442,1
1512.023892,128.1138924,0,165.4628865,1
1513.023876,128.119922,0,165.4730222,1
1514.02386,128.1259477,0,165.4831511,1
1515.023845,128.1319695,0,165.4932733,1
1516.023829,128.1379872,0,165.5033888,1
1517.023813,128.144001,0,165.5134977,1
1518.023798,128.1500108,0,165.5235999,1
1519.023782,128.1560167,0,165.5336955,1
1520.023766,128.1620186,0,165.5437844,1
1521.023751,128.1680165,0,165.5538667,1
1522.023735,128.1740106,0,165.5639424,1
1523.023719,128.1800006,0,165.5740114,1
1524.023704,128.1859868,0,165.5840738,1
1525.023688,128.191969,0,165.5941297,1
1526.023673,128.1979473,0,165.6041789,1
1527.023657,128.2039217,0,165.6142216,1
1528.023642,128.2098922,0,165.6242577,1
1529.023626,128.2158587,0,165.6342872,1
1530.023611,128.2218214,0,165.6443102,1
1531.023596,128.2277802,0,165.6543266,1
1532.02358,128.2337351,0,165.6643364,1
1533.023565,128.2396861,0,165.6743398,1
1534.023549,128.2456332,0,165.6843366,1
1535.023534,128.2515764,0,165.6943269,1
1536.023519,128.2575158,0,165.7043107,1
1537.023503,128.2634513,0,165.714288,1
1538.023488,128.269383,0,165.7242588,1
1539.023473,128.2753107,0,165.7342232,1
1540.023458,128.2812347,0,165.744181,1
1541.023442,128.2871548,0,165.7541324,1
1542.023427,128.293071,0,165.7640774,1
1543.023412,128.2989835,0,165.7740159,1
1544.023397,128.304892,0,165.7839479,1
1545.023382,128.3107968,0,165.7938736,1
1546.023367,128.3166978,0,165.8037928,1
1547.023351,128.3225949,0,165.8137055,1
1548.023336,128.3284882,0,165.8236119,1
1549.023321,128.3343777,0,165.8335119,1
1550.023306,128.3402634,0,165.8434055,1
1551.023291,128.3461453,0,165.8532927,1
1552.023276,128.3520235,0,165.8631736,1
1553.023261,128.3578978,0,165.8730481,1
1554.023246,128.3637684,0,165.8829162,1
1555.023231,128.3696351,0,165.892778,1
1556.023216,128.3754981,0,165.9026334,1
1557.023201,128.3813574,0,165.9124825,1
1558.023187,128.3872129,0,165.9223253,1
1559.023172,128.3930646,0,165.9321618,1
1560.023157,128.3989126,0,165.941992,1
1561.023142,128.4047568,0,165.9518158,1
1562.023127,128.4105973,0,165.9616334,1
1563.023112,128.416434,0,165.9714447,1
1564.023098,128.422267,0,165.9812497,1
1565.023083,128.4280963,0,165.9910485,1
1566.023068,128.4339219,0,166.0008409,1
1567.023053,128.4397437,0,166.0106272,1
1568.023039,128.4455619,0,166.0204072,1
1569.023024,128.4513763,0,166.0301809,1
1570.023009,128.457187,0,166.0399485,1
1571.022995,128.462994,0,166.0497098,1
1572.02298,128.4687973,0,166.0594649,1
1573.022966,128.474597,0,166.0692138,1
1574.022951,128.4803929,0,166.0789565,1
1575.022936,128.4861852,0,166.088693,1
1576.022922,128.4919737,0,166.0984234,1
1577.022907,128.4977587,0,166.1081475,1
1578.022893,128.5035399,0,166.1178655,1
1579.022878,128.5093175,0,166.1275774,1
1580.022864,128.5150914,0,166.1372831,1
1581.022849,128.5208617,0,166.1469826,1
1582.022835,128.5266283,0,166.1566761,1
1583.02282,128.5323913,0,166.1663634,1
1584.022806,128.5381507,0,166.1760445,1
1585.022792,128.5439064,0,166.1857196,1
1586.022777,128.5496584,0,166.1953886,1
1587.022763,128.5554069,0,166.2050515,1
1588.022749,128.5611517,0,166.2147083,1
1589.022734,128.566893,0,166.224359,1
1590.02272,128.5726306,0,166.2340036,1
1591.022706,128.5783646,0,166.2436422,1
1592.022691,128.584095,0,166.2532747,1
1593.022677,128.5898217,0,166.2629012,1
1594.022663,128.595545,0,166.2725216,1
1595.022649,128.6012646,0,166.282136,1
1596.022635,128.6069806,0,166.2917444,1
1597.02262,128.612693,0,166.3013468,1
1598.022606,128.6184019,0,166.3109431,1
1599.022592,128.6241072,0,166.3205334,1
1600.022578,128.629809,0,166.3301178,1
1601.022564,128.6355071,0,166.3396961,1
1602.02255,128.6412017,0,166.3492685,1
1603.022536,128.6468928,0,166.3588349,1
1604.022522,128.6525803,0,166.3683954,1
1605.022508,128.6582643,0,166.3779499,1
1606.022494,128.6639447,0,166.3874984,1
1607.02248,128.6696216,0,166.397041,1
1608.022466,128.675295,0,166.4065776,1
1609.022452,128.6809648,0,166.4161083,1
1610.022438,128.6866311,0,166.4256331,1
1611.022424,128.6922939,0,166.435152,1
1612.02241,128.6979532,0,166.444665,1
1613.022396,128.703609,0,166.4541721,1
1614.022382,128.7092612,0,166.4636733,1
1615.022368,128.71491,0,166.4731686,1
1616.022354,128.7205553,0,166.482658,1
1617.022341,128.726197,0,166.4921416,1
1618.022327,128.7318353,0,166.5016193,1
1619.022313,128.7374701,0,166.5110911,1
1620.022299,128.7431015,0,166.5205571,1
1621.022285,128.7487293,0,166.5300173,1
1622.022272,128.7543537,0,166.5394716,1
1623.022258,128.7599746,0,166.5489201,1
1624.022244,128.7655921,0,166.5583627,1
1625.022231,128.7712061,0,166.5677996,1
1626.022217,128.7768166,0,166.5772306,1
1627.022203,128.7824237,0,166.5866559,1
1628.02219,128.7880273,0,166.5960754,1
1629.022176,128.7936276,0,166.605489,1
1630.022162,128.7992243,0,166.6148969,1
1631.022149,128.8048177,0,166.6242991,1
1632.022135,128.8104076,0,166.6336955,1
1633.022122,128.8159941,0,166.6430861,1
1634.022108,128.8215771,0,166.6524709,1
1635.022095,128.8271568,0,166.6618501,1
1636.022081,128.832733,0,166.6712235,1
1637.022068,128.8383058,0,166.6805911,1
1638.022054,128.8438753,0,166.6899531,1
1639.022041,128.8494413,0,166.6993093,1
1640.022027,128.8550039,0,166.7086598,1
1641.022014,128.8605632,0,166.7180046,1
1642.022,128.866119,0,166.7273438,1
1643.021987,128.8716715,0,166.7366772,1
1644.021974,128.8772206,0,166.746005,1
1645.02196,128.8827663,0,166.7553271,1
1646.021947,128.8883087,0,166.7646435,1
1647.021934,128.8938477,0,166.7739543,1
1648.02192,128.8993833,0,166.7832594,1
1649.021907,128.9049156,0,166.7925589,1
1650.021894,128.9104445,0,166.8018527,1
1651.021881,128.91597,0,166.8111409,1
1652.021867,128.9214923,0,166.8204235,1
1653.021854,128.9270111,0,166.8297005,1
1654.021841,128.9325267,0,166.8389718,1
1655.021828,128.9380389,0,166.8482376,1
1656.021814,128.9435477,0,166.8574978,1
1657.021801,128.9490533,0,166.8667523,1
1658.021788,128.9545555,0,166.8760013,1
1659.021775,128.9600544,0,166.8852447,1
1660.021762,128.96555,0,166.8944826,1
1661.021749,128.9710423,0,166.9037148,1
1662.021736,128.9765313,0,166.9129415,1
1663.021723,128.982017,0,166.9221627,1
1664.02171,128.9874994,0,166.9313783,1
1665.021697,128.9929785,0,166.9405884,1
1666.021684,128.9984543,0,166.949793,1
1667.021671,129.0039268,0,166.958992,1
1668.021658,129.009396,0,166.9681856,1
1669.021645,129.014862,0,166.9773736,1
1670.021632,129.0203247,0,166.9865561,1
1671.021619,129.0257841,0,166.9957331,1
1672.021606,129.0312402,0,167.0049046,1
1673.021593,129.0366931,0,167.0140706,1
1674.02158,129.0421427,0,167.0232312,1
1675.021567,129.0475891,0,167.0323863,1
1676.021554,129.0530322,0,167.0415359,1
1677.021541,129.0584721,0,167.0506801,1
1678.021528,129.0639087,0,167.0598188,1
1679.021516,129.0693421,0,167.0689521,1
1680.021503,129.0747723,0,167.0780799,1
1681.02149,129.0801992,0,167.0872023,1
1682.021477,129.0856229,0,167.0963193,1
1683.021465,129.0910434,0,167.1054309,1
1684.021452,129.0964606,0,167.114537,1
1685.021439,129.1018747,0,167.1236378,1
1686.021426,129.1072855,0,167.1327331,1
1687.021414,129.1126931,0,167.1418231,1
1688.021401,129.1180975,0,167.1509076,1
1689.021388,129.1234988,0,167.1599868,1
1690.021376,129.1288968,0,167.1690606,1
1691.021363,129.1342916,0,167.1781291,1
1692.02135,129.1396832,0,167.1871922,1
1693.021338,129.1450717,0,167.1962499,1
1694.021325,129.150457,0,167.2053023,1
1695.021313,129.1558391,0,167.2143493,1
1696.0213,129.161218,0,167.223391,1
1697.021287,129.1665937,0,167.2324274,1
1698.021275,129.1719663,0,167.2414585,1
1699.021262,129.1773357,0,167.2504842,1
1700.02125,129.182702,0,167.2595046,1
1701.021237,129.1880651,0,167.2685197,1
1702.021225,129.193425,0,167.2775296,1
1703.021212,129.1987818,0,167.2865341,1
1704.0212,129.2041355,0,167.2955333,1
1705.021188,129.209486,0,167.3045273,1
1706.021175,129.2148334,0,167.313516,1
1707.021163,129.2201776,0,167.3224994,1
1708.02115,129.2255188,0,167.3314776,1
1709.021138,129.2308567,0,167.3404505,1
1710.021126,129.2361916,0,167.3494182,1
1711.021113,129.2415234,0,167.3583806,1
1712.021101,129.246852,0,167.3673378,1
1713.021089,129.2521775,0,167.3762897,1
1714.021076,129.2574999,0,167.3852364,1
1715.021064,129.2628193,0,167.394178,1
1716.021052,129.2681355,0,167.4031142,1
1717.021039,129.2734486,0,167.4120453,1
1718.021027,129.2787586,0,167.4209712,1
1719.021015,129.2840655,0,167.4298919,1
1720.021003,129.2893694,0,167.4388074,1
1721.020991,129.2946701,0,167.4477178,1
1722.020978,129.2999678,0,167.4566229,1
1723.020966,129.3052624,0,167.4655229,1
1724.020954,129.310554,0,167.4744177,1
1725.020942,129.3158424,0,167.4833074,1
1726.02093,129.3211278,0,167.4921919,1
1727.020918,129.3264102,0,167.5010713,1
1728.020906,129.3316895,0,167.5099455,1
1729.020893,129.3369657,0,167.5188146,1
1730.020881,129.3422389,0,167.5276785,1
1731.020869,129.347509,0,167.5365374,1
1732.020857,129.3527761,0,167.5453911,1
1733.020845,129.3580401,0,167.5542397,1
1734.020833,129.3633012,0,167.5630832,1
1735.020821,129.3685591,0,167.5719217,1
1736.020809,129.3738141,0,167.580755,1
1737.020797,129.379066,0,167.5895832,1
1738.020785,129.3843149,0,167.5984064,1
1739.020773,129.3895608,0,167.6072244,1
1740.020761,129.3948037,0,167.6160375,1
1741.020749,129.4000435,0,167.6248454,1
1742.020738,129.4052804,0,167.6336483,1
1743.020726,129.4105142,0,167.6424461,1
1744.020714,129.415745,0,167.6512389,1
1745.020702,129.4209729,0,167.6600267,1
1746.02069,129.4261977,0,167.6688094,1
1747.020678,129.4314196,0,167.6775871,1
1748.020666,129.4366384,0,167.6863597,1
1749.020655,129.4418543,0,167.6951274,1
1750.020643,129.4470672,0,167.70389,1
1751.020631,129.4522772,0,167.7126477,1
1752.020619,129.4574841,0,167.7214003,1
1753.020607,129.4626881,0,167.7301479,1
1754.020596,129.4678891,0,167.7388906,1
1755.020584,129.4730871,0,167.7476282,1
1756.020572,129.4782822,0,167.7563609,1
1757.02056,129.4834743,0,167.7650886,1
1758.020549,129.4886635,0,167.7738114,1
1759.020537,129.4938497,0,167.7825292,1
1760.020525,129.499033,0,167.791242,1
1761.020514,129.5042133,0,167.7999499,1
1762.020502,129.5093907,0,167.8086529,1
1763.020491,129.5145652,0,167.8173509,1
1764.020479,129.5197367,0,167.8260439,1
1765.020467,129.5249053,0,167.8347321,1
1766.020456,129.530071,0,167.8434153,1
1767.020444,129.5352337,0,167.8520936,1
1768.020433,129.5403935,0,167.860767,1
1769.020421,129.5455504,0,167.8694355,1
1770.020409,129.5507044,0,167.8780991,1
1771.020398,129.5558555,0,167.8867579,1
1772.020386,129.5610036,0,167.8954117,1
1773.020375,129.5661489,0,167.9040606,1
1774.020363,129.5712912,0,167.9127047,1
1775.020352,129.5764307,0,167.9213439,1
1776.020341,129.5815673,0,167.9299782,1
1777.020329,129.5867009,0,167.9386077,1
1778.020318,129.5918317,0,167.9472323,1
1779.020306,129.5969596,0,167.955852,1
1780.020295,129.6020847,0,167.9644669,1
1781.020283,129.6072068,0,167.973077,1
1782.020272,129.6123261,0,167.9816823,1
1783.020261,129.6174425,0,167.9902827,1
1784.020249,129.622556,0,167.9988783,1
1785.020238,129.6276667,0,168.0074691,1
1786.020227,129.6327745,0,168.016055,1
1787.020215,129.6378794,0,168.0246362,1
1788.020204,129.6429815,0,168.0332126,1
1789.020193,129.6480807,0,168.0417841,1
1790.020181,129.6531771,0,168.0503509,1
1791.02017,129.6582706,0,168.0589129,1
1792.020159,129.6633613,0,168.0674701,1
1793.020148,129.6684492,0,168.0760226,1
1794.020136,129.6735342,0,168.0845702,1
1795.020125,129.6786164,0,168.0931131,1
1796.020114,129.6836957,0,168.1016513,1
1797.020103,129.6887723,0,168.1101847,1
1798.020092,129.693846,0,168.1187133,1
1799.02008,129.6989169,0,168.1272373,1
1800.020069,129.7039849,0,168.1357564,1
1801.020058,129.7090502,0,168.1442709,1
1802.020047,129.7141126,0,168.1527806,1
1803.020036,129.7191722,0,168.1612856,1
1804.020025,129.7242291,0,168.1697859,1
1805.020014,129.7292831,0,168.1782814,1
1806.020003,129.7343343,0,168.1867723,1
1807.019992,129.7393827,0,168.1952585,1
1808.019981,129.7444284,0,168.2037399,1
1809.019969,129.7494712,0,168.2122167,1
1810.019958,129.7545113,0,168.2206888,1
1811.019947,129.7595485,0,168.2291562,1
1812.019936,129.764583,0,168.237619,1
1813.019925,129.7696147,0,168.246077,1
1814.019914,129.7746437,0,168.2545304,1
1815.019903,129.7796699,0,168.2629792,1
1816.019893,129.7846933,0,168.2714233,1
1817.019882,129.7897139,0,168.2798627,1
1818.019871,129.7947318,0,168.2882976,1
1819.01986,129.7997469,0,168.2967277,1
1820.019849,129.8047592,0,168.3051533,1
1821.019838,129.8097688,0,168.3135742,1
1822.019827,129.8147757,0,168.3219904,1
1823.019816,129.8197798,0,168.3304021,1
1824.019805,129.8247812,0,168.3388092,1
1825.019794,129.8297798,0,168.3472116,1
1826.019784,129.8347757,0,168.3556095,1
1827.019773,129.8397688,0,168.3640027,1
1828.019762,129.8447592,0,168.3723914,1
1829.019751,129.8497469,0,168.3807754,1
1830.01974,129.8547319,0,168.3891549,1
1831.01973,129.8597141,0,168.3975298,1
1832.019719,129.8646936,0,168.4059001,1
1833.019708,129.8696704,0,168.4142659,1
1834.019697,129.8746445,0,168.4226271,1
1835.019687,129.8796159,0,168.4309838,1
1836.019676,129.8845846,0,168.4393359,1
1837.019665,129.8895505,0,168.4476834,1
1838.019654,129.8945138,0,168.4560264,1
1839.019644,129.8994744,0,168.4643649,1
1840.019633,129.9044322,0,168.4726988,1
1841.019622,129.9093874,0,168.4810282,1
1842.019612,129.9143399,0,168.4893531,1
1843.019601,129.9192897,0,168.4976734,1
1844.01959,129.9242368,0,168.5059893,1
1845.01958,129.9291812,0,168.5143006,1
1846.019569,129.9341229,0,168.5226075,1
1847.019559,129.939062,0,168.5309098,1
1848.019548,129.9439984,0,168.5392077,1
1849.019537,129.9489321,0,168.547501,1
1850.019527,129.9538632,0,168.5557899,1
1851.019516,129.9587916,0,168.5640743,1
1852.019506,129.9637173,0,168.5723542,1
1853.019495,129.9686404,0,168.5806297,1
1854.019485,129.9735608,0,168.5889006,1
1855.019474,129.9784786,0,168.5971672,1
1856.019464,129.9833937,0,168.6054292,1
1857.019453,129.9883061,0,168.6136869,1
1858.019443,129.993216,0,168.62194,1
1859.019432,129.9981231,0,168.6301888,1
1860.019422,130.0030277,0,168.6384331,1
1861.019412,130.0079296,0,168.6466729,1
1862.019401,130.0128289,0,168.6549084,1
1863.019391,130.0177255,0,168.6631394,1
1864.01938,130.0226195,0,168.671366,1
1865.01937,130.0275109,0,168.6795882,1
1866.019359,130.0323997,0,168.687806,1
1867.019349,130.0372858,0,168.6960194,1
1868.019339,130.0421694,0,168.7042284,1
1869.019328,130.0470503,0,168.7124329,1
1870.019318,130.0519286,0,168.7206332,1
1871.019308,130.0568043,0,168.728829,1
1872.019297,130.0616774,0,168.7370204,1
1873.019287,130.0665479,0,168.7452075,1
1874.019277,130.0714158,0,168.7533902,1
1875.019267,130.0762811,0,168.7615685,1
1876.019256,130.0811438,0,168.7697425,1
1877.019246,130.0860039,0,168.7779121,1
1878.019236,130.0908614,0,168.7860773,1
1879.019226,130.0957163,0,168.7942383,1
1880.019215,130.1005687,0,168.8023948,1
1881.019205,130.1054185,0,168.8105471,1
1882.019195,130.1102656,0,168.818695,1
1883.019185,130.1151103,0,168.8268386,1
1884.019175,130.1199523,0,168.8349778,1
1885.019164,130.1247918,0,168.8431127,1
1886.019154,130.1296287,0,168.8512434,1
1887.019144,130.1344631,0,168.8593697,1
1888.019134,130.1392948,0,168.8674917,1
1889.019124,130.1441241,0,168.8756094,1
1890.019114,130.1489507,0,168.8837228,1
1891.019104,130.1537749,0,168.8918319,1
1892.019093,130.1585964,0,168.8999367,1
1893.019083,130.1634155,0,168.9080373,1
1894.019073,130.1682319,0,168.9161336,1
1895.019063,130.1730459,0,168.9242256,1
1896.019053,130.1778573,0,168.9323133,1
1897.019043,130.1826661,0,168.9403967,1
1898.019033,130.1874725,0,168.9484759,1
1899.019023,130.1922762,0,168.9565509,1
1900.019013,130.1970775,0,168.9646216,1
1901.019003,130.2018762,0,168.972688,1
1902.018993,130.2066725,0,168.9807503,1
1903.018983,130.2114662,0,168.9888082,1
1904.018973,130.2162573,0,168.996862,1
1905.018963,130.221046,0,169.0049115,1
1906.018953,130.2258321,0,169.0129568,1
1907.018943,130.2306158,0,169.0209978,1
1908.018933,130.2353969,0,169.0290347,1
1909.018923,130.2401755,0,169.0370673,1
1910.018914,130.2449517,0,169.0450957,1
1911.018904,130.2497253,0,169.05312,1
1912.018894,130.2544964,0,169.06114,1
1913.018884,130.259265,0,169.0691558,1
1914.018874,130.2640312,0,169.0771675,1
1915.018864,130.2687948,0,169.085175,1
1916.018854,130.273556,0,169.0931782,1
1917.018844,130.2783146,0,169.1011774,1
1918.018835,130.2830708,0,169.1091723,1
1919.018825,130.2878246,0,169.1171631,1
1920.018815,130.2925758,0,169.1251497,1
1921.018805,130.2973246,0,169.1331321,1
1922.018795,130.3020709,0,169.1411104,1
1923.018786,130.3068147,0,169.1490846,1
1924.018776,130.3115561,0,169.1570546,1
1925.018766,130.3162949,0,169.1650204,1
1926.018756,130.3210314,0,169.1729821,1
1927.018747,130.3257654,0,169.1809397,1
1928.018737,130.3304969,0,169.1888932,1
1929.018727,130.3352259,0,169.1968425,1
1930.018718,130.3399526,0,169.2047878,1
1931.018708,130.3446767,0,169.2127289,1
1932.018698,130.3493985,0,169.2206658,1
1933.018688,130.3541177,0,169.2285987,1
1934.018679,130.3588346,0,169.2365275,1
1935.018669,130.363549,0,169.2444522,1
1936.01866,130.3682609,0,169.2523728,1
